elbow_pitch_joint,elbow_roll_joint,gripper_roll_joint,shoulder_pan_joint,shoulder_pitch_joint,wrist_pitch_joint,wrist_roll_joint
0,0,0,0,0,0,0
0,0,0,-0.0051132692929521375,0.0053459230457815199,0,0
0,0,0,-0.0051132692929521375,0.013899399919031774,0,0
0.0051132692929521384,0,0,-0.0051132692929521375,0.024591246010594592,-0.0051132692929521384,0
0.010226538585904277,0,0,-0.0051132692929521375,0.025660430619750985,-0.0051132692929521384,0
0.010226538585904277,0,0,-0.0051132692929521375,0.028867984447219941,0,0
0.015339807878856412,0,0,-0.010226538585904275,0.033144722883845068,0.0051132692929521384,-0.0051132692929521384
0.02045307717180855,0,-0.0051132692929521375,-0.015339807878856412,0.035283092102157632,0,-0.010226538585904277
0.025566346464760688,0,-0.0051132692929521375,-0.010226538585904275,0.029937169056376112,0.0051132692929521245,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.0051132692929521375,0.048113307412033235,0.015339807878856401,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.0051132692929521375,0.040629015147939151,0.015339807878856401,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.0051132692929521375,0.050251676630345798,0.010226538585904277,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.040629015147939151,0.010226538585904277,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.042767384366251715,0.010226538585904277,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.032075538274688675,0.015339807878856415,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.036352276711314024,0.010226538585904277,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.037421461320470195,0.010226538585904277,-0.015339807878856408
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.037421461320470195,0.010226538585904277,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.038490645929626588,0.010226538585904277,-0.010226538585904277
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.033144722883845068,0.0051132692929521384,-0.015339807878856415
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.033144722883844846,0.0051132692929521384,-0.015339807878856415
0.02045307717180855,0,-0.010226538585904275,-0.010226538585904275,0.037421461320470195,0.0051132692929521384,-0.015339807878856415
0.02045307717180855,0,-0.010226538585904275,-0.0051132692929521375,0.040629015147939151,0.0051132692929521384,-0.015339807878856415
0.02045307717180855,0,-0.010226538585904275,-0.0051132692929521375,0.042767384366251493,0.0051132692929521384,-0.015339807878856415
0.02045307717180855,0,-0.0051132692929521375,-0.0051132692929521375,0.043836568975407886,0,-0.015339807878856415
0.02045307717180855,0,-0.0051132692929521375,-0.0051132692929521375,0.047044122802876842,0.010226538585904277,-0.015339807878856415
0.02045307717180855,0,-0.0051132692929521375,-0.010226538585904275,0.045974938193720449,0.0051132692929521384,-0.015339807878856415
0.02045307717180855,0,-0.0051132692929521375,-0.010226538585904275,0.048113307412033235,0.010226538585904277,-0.015339807878856415
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.048113307412033013,0.0051132692929521384,-0.015339807878856415
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.045974938193720449,0.0051132692929521384,-0.015339807878856415
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.043836568975408108,0.0051132692929521384,-0.015339807878856415
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.042767384366251493,0.0051132692929521384,-0.015339807878856415
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.042767384366251715,0,-0.015339807878856415
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.040629015147939151,0,-0.020453077171808554
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.040629015147939151,0.0051132692929521384,-0.020453077171808554
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.041698199757095322,0.0051132692929521384,-0.020453077171808554
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.041698199757095322,0,-0.020453077171808554
0.015339807878856412,0,-0.0051132692929521375,-0.010226538585904275,0.042767384366251715,0,-0.020453077171808554
0.015339807878856412,0.0051132692929521367,-0.0051132692929521375,-0.010226538585904275,0.042767384366251715,0.0051132692929521384,-0.020453077171808554
0.015339807878856412,0.0051132692929521367,-0.0051132692929521375,-0.010226538585904275,0.042767384366251715,0.0051132692929521384,-0.020453077171808554
0.015339807878856412,0.0051132692929521367,-0.0051132692929521375,-0.010226538585904275,0.042767384366251715,0.0051132692929521384,-0.020453077171808554
